unit_id,article_title,article_content,source,date,location,labels
1919191741,US jets killed at least 15 civilians in Syria,"29 Jul 2016 The US-led coalition strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilians including children. A picture taken on July 29 2016 shows a close up view of Karaj al-Hajz corridor (C) a passage in rebel-held Aleppo leading towards the Syrian government controlled area of Masharqa neighbourhood. (TRT World and Agencies) At least 15 civilians were killed and many wounded in fresh air strikes by US-led coalition in Syria on Thursday morning. These civilians were targeted in the coalition jets bombardment in the town of Ghandoura said the Syrian Observatory for Human Rights. US Central Command which oversees US military operations in the Middle East said it had ""initiated an assessment following internal operational reporting that a strike today near Manbij Syria may have resulted in civilian casualties."" The strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilian lives including children. US-led coalition continue to target civilians in Syria (Reuters) Around 600 Syrians including 136 children have been killed in coalition air strikes since September 2014 according to an Observatory toll. More than 520 US airstrikes since 21 May have killed between 229 and 425 civilians overall. After examining ""internal and external information"" the coalition determined that there was sufficient credible evidence of civilian victims to open a formal inquiry said spokesman Colonel Chris Garver on Wednesday. The main Syrian opposition group had urged the US-led coalition to suspend its bombardments following the strikes. Amnesty International has also called on the coalition to redouble its efforts to prevent civilian deaths and to investigate possible violations of international humanitarian law. Aleppo Death Toll Rises as Bombing Targets Civilians in Opposition-held Areas Syria httpst.co5rT60NqJDk pic.twitter.com0Zw6eHpmd4 The Syrian Observer (observesyria) July 27 2016 The US has rejected calls by Syrian opposition figures after Tokkhar to halt the bombings for the sake of thousands of civilians trapped in Manbij as it believes the fall of the city is critical to the overriding objective of capturing Raqqa. ""We take all measures during the targeting process to avoid or minimize civilian casualties or collateral damage and to comply with the principles of the Law of Armed Conflict"" the US authorities pledged. Source TRTWorld and agencies",trt,7/29/2016,aleppo,1
1919191742,Fatalities expected to increase in suicide blast in Syria,27 Jul 2016 At least 48 people dead over 100 injured after truck bomb exploded near security headquarters in the city of Qamishli Hasaka. A man walks by a damaged site after bomb blasts claimed by DAESH hit the northeastern Syrian city of Qamishli near the Turkish border. July 27 2016. (TRT World and Agencies) A bomb blast in the Syrian city of Qamishli on Wednesday killed 48 people and left dozens more wounded. The attack is believed to be among the deadliest in the city for years the British-based Syrian Obervatory for Human Rights said. A large truck bomb was set off near the security headquarters of the Kurdish administration that controls most of Hasaka province in the northeast said the Observatory. The death toll is expected to rise because of the number of people seriously injured added the Observatory. The official SANA news agency said at least 140 people were injured. The attack was initially believed to be a double bombing but sources in the city and the Syrian Observatory for Human Rights subsequently said the initial attack caused a gas tank to detonate. My god! Look at the devastation from this terrorist attack in Qamishli. My prayers are with the victims. pic.twitter.comezhmZ1GOG4 Leith Abou Fadel (leithfadel) July 27 2016 State TV rolled footage from the scene of the blast showing large-scale damage to buildings vast amounts of rubble strewn across the road with plumes of smoke rising. The explosion was so powerful that it shattered windows in shops in the nearby Turkish town of Nusaybin which is directly across the border from where the blast occurred. Two people were slightly hurt in Nusaybin a witness said. The attack was claimed by DAESH. The assault against DAESH in the city of Manbij near the Turkish border has put it under pressure cutting off all routes out of the city. Fighters from the US-backed alliance have recently made incremental advances as they try to flush out the remaining DAESH fighters in Manbij. DAESH has previously targeted Qamishli and the provincial capital Hasaka city with bombs. A suicide blast killed six members of the Kurdish internal security force known as the Asayish in April. In July a suicide bomb killed at least 16 people in Hasaka. Kurdish forces control much of Hasaka province after capturing vast areas from the DAESH in 2015. Source TRTWorld and agencies,trt,7/27/2016,hasakeh,1
1919191744,US-led air strikes in Syria kill dozens of civilians,"21 Jul 2016 Dozens of civilians have reportedly been killed by US-led air strikes as they fled from the front lines of a battle raging in the city of Manbij in the governorate of Aleppo. (TRT World and Agencies) The US military is investigating reports that at least 73 civilians mostly women and children were killed in air strikes early on Tuesday morning in the northern Syrian village of Tokhar part of the city of Manbij in the governorate of Aleppo. Near the Turkish-Syrian border many civilians had fled their houses to avoid the battles raging in the vicinity. They sought refuge in a clump of ""clay and adobe"" homes in the nearby village of Tokhar Amnesty International said. US-led air strikes targeted the group taking out many of the women children and families who sought shelter there. This is the largest instance of civilian casualties since the US-led coalition began its bombing campaign in Syria in 2014. The Syrian Observatory for Human Rights a monitoring group based in the UK reported that the air strikes mistakenly identified and targeted the civilians as DAESH terrorists. The incident comes after another report of a strike killing ""a woman with four of her children and an old man"" in a separate part of the same city on Sunday the Observatory said. Recently the SDF a US-backed group mainly consisting of YPG militants associated with the PKK terrorist organisation concentrated their forces upon the strategically important city in an attempt to seize it from DAESH which took Manbij in 2014. The Syrian civil war began in mid 2011 when protests against autocrat Bashar al Assad and his regime were suppressed violently in the context of the Arab Spring uprisings. Since then the UN has estimated that nearly half of the countrys population has been forced to leave their homes and the death toll may be as high as 400000. Source TRTWorld and agencies",trt,7/21/2016,aleppo,1
1919191745,Syrian opposition advances into key Aleppo district,"12 Jul 2016 Opposition forces in Syria fight back in Aleppo to recapture the encircled district of Al Mallah after the vital supply route was cut off by regime forces. Syrians walk past an empty vegetable market in the rebel-held area of the northern Syrian city of Aleppo on July 10 2016 after the regime closed the Castello Road severing the supply route to the opposition-held eastern half of the city. (TRT World and Agencies) Syrian rebel forces advanced into a key regime-held district in Aleppo on Monday to reopen the last remaining supply route into opposition-held districts. The offensive to gain control of the strategic Castello Road in the Al Mallah district came at dawn just days after the area was encircled by regime forces. Control over the Castello Road is the only way that some 250000 besieged residents of east Aleppo can have access to essentials like food and fuel. The regimes capture of the district days ago had come during an extension of a nationwide truce declared last week by the regime to mark the Muslim holiday of Eid al Fitr. The regime which has been gaining ground on the rebels after Russia launched air strikes in support of regime leader Bashar al Assads forces last year have continued to step up their military campaigns on major battle fronts this month despite periodically announcing temporary truces. A Syrian man sells parsley at an empty vegetable market in the opposition-held area of the northern Syrian city of Aleppo on July 10 2016 after the regime closed the Castello Road severing the supply route to the opposition-held eastern half of the city. (AFP) Residents contacted in the city say prices of the little remaining vegetables bread and fuel had almost doubled in the past week with no new supplies coming into Aleppo Syrias largest city and commercial hub before the war. The Britain-based Syrian Observatory for Human Rights said air raids by regime forces on the opposition-held part of Aleppo killed 13 civilians on Monday. It also said that 19 regime fighters were killed in the fighting. Aleppo has bore the brunt of the war which began in 2011 after regime forces led a crackdown on anti-regime protesters. The war has since killed more than 300000 people with some estimates suggesting 470000 may have died. A series of peace talks were brokered by the UN in February to bring peace to Aleppo and other parts of the country but long-lasting ceasefires have not held. UN calls US and Russia to bring peace to Syria The siege by regime forces on eastern Aleppo has alarmed humanitarian workers. United Nations Deputy Spokesman Farhan Haq said the UN is extremely concered about the unfolding situation in Syria. Battle rages near Aleppo as rebels encircled Ali Mustafa reports - YouTube UN envoy Staffan de Mistura however says he is still optimistic to end the six-year-old war with the help of international support. ""My message is for Russian and for the US. Now more than ever. Because it is them who have produced and given their contributrion to making sure at least for two months that the ceasefire was agreed upon"" he said referring to the cessation of hostilities deal. On the other hand the main Syrian opposition body the High Negotiations Committee (HNC) told the UN envoy that it was premature to set a date for fresh talks in which outlines of a political deal will be presented something Mistura is seeking ahead of an August deadline. ""There is a need to adopt a new strategy to push the peace process by adopting a tougher policy against the regimes violations against the Syrian people ... before calling for a new round of negotiations"" the HNC statement said. Source TRTWorld and agencies Related News Iraqs vote violations | The global gag rule | Slovenian elections Thousands of Afghan migrants walk into Turkey for a better life Syrian regime attacks kill 16 civilians in Idlib Will Sochi peace talks end Syrian war or become yet another failure? Category News Latest updates Idlib The blunders of MBS and how Saudi Arabia can reclaim its sovereignty Sudanese President Bashir dissolves government appoints new PM Summit in Tehran calls for political solution in Syria A picture is worth a thousand words. Follow us on Instagram. FOLLOW TRTWORLD Dont miss out on the Latest News We wont spam you and we respect your privacy. SUBSCRIBE TRT World on Youtube Subscribe to our Youtube channel for all latest in-depth on the ground reporting from around the world. Subscribe TRT World on Facebook Like Follow Follow Copyright 2018 TRT World. TRT World Watch Live TV Schedule Where to Watch Connect with TRT World iOS Android Youtube Satellite Coverage Partner Hotels Corporate About TRT World Careers Press Releases Documentary Contact Us Legal Terms of Use Privacy Policy Cookie Policy",trt,7/12/2016,aleppo,0
1919191746,Two Russian pilots killed in Syria as DAESH downs chopper,"10 Jul 2016 After exhausting all their ammunition the pilots were leaving the scene when their helicopter came under fire from the ground near Palmyra city. Syrian soldiers drive past the Arch of Triumph in the ancient city of Palmyra in April. Two Russian airmen were killed when their helicopter was shot down east of the city. (TRT World and Agencies) Two Russian pilots were killed in Syria after DAESH shot down a helicopter near Palmyra the Russian military was quoted as saying by local media. The two pilots Riafagat Khabibulin and Yevgeny Dolgin were flying a Syrian Mi-25 helicopter which was downed east of Palmyra city. The Russian pilots were attacking DAESH in the Homs region on Friday on the request of the Syrian government. After using up all of their ammunition the pilots were leaving the area when their chopper came under fire from the ground held by Syrian military troops after DAESH militants breached Syrian forces lines east of Palmyra. ""The turning helicopter was hit by militants gunfire from the ground and crashed in the area controlled by the Syrian government army. The crew died"" the Russian military was quoted as saying by Interfax news agency. Video footage released by DAESH affiliated news agency Amaq on Saturday showed a helicopter being shot and crashing to the ground against cries of ""Its fallen God is greatest"". The statement by the Russian defence ministry said that the two Russian pilots were on a test flight in the Homs region with a Syrian Mi-25 helicopter laced with ammunition. The statement further said the Syrian government requested the pilots to carry out strikes against the DAESH militants. Both the pilots have been nominated for Russian state awards. Russian forces entered the conflict at the end of last year backing the forces of Syrian regime. Russia has so far lost at least 12 soldiers in the Syrian war. Source TRTWorld and agencies",trt,7/10/2016,homs,0
1919191752,At least 15 dead as bomb hits refugee camp in Syrias Idlib,"15 Aug 2016 A suicide attack near the Atmeh refugee camp in Syrias border province of Idlib kills at least 15 people. A civil defence member runs near an ambulance after an airstrike on a hospital in the town of Meles western Idlib city in opposition-held Idlib province Syria August 6 2016 (TRT World and Agencies) A suicide bomber has detonated an explosive vest on a bus in Syrias embattled Idlib province near the Atmeh border crossing killing at least 15 people and injuring 25 others some critically. The Syrian Observatory for Human Rights (SOHR) reported the bus was carrying opposition fighters battling forces loyal to autocratic leader Bashar al Assads regime. Ercan Topaca the Governor of Hatay a Turkish province on the other side of the border from Idlib told Turkeys Anadolu Agency that four people injured in the blast are being treated in Turkish hospitals. He added that four other victims had died after they had been transferred to Turkish hospitals. (TRT World and Agencies) ""Some of the injured might have been evacuated to hospitals around the Atmeh refugee camp on the Syrian side but we dont have any information about the death toll. The identification process of those who lost their lives in Hatay is yet to begin"" Topaca stated. Syrias Idlib province where Atmeh is located is a major stronghold for Syrian opposition forces. The attack in Idlib came a day after heavy air strikes by Russian and regime warplanes killed 26 people and injured 11 others in the province. At least 327 people have also been killed in clashes in the neighbouring province of Aleppo. SOHR said 76 children and 41 women were among those killed in clashes over the last 15 days. The War In Syria Explosion hits Syria-Turkey border crossing Ediz Tiyansan reports - YouTube Syria has been locked in a vicious civil war which started when the Assad regime launched a violent crackdown on pro-democracy protests in 2011. Since then more than a quarter of a million people have been killed and around 10 million have been displaced across the war-battered country UN estimates suggest. According to the Syrian Center for Policy Research the six-year conflict has caused more than 470000 deaths in the country. Source TRTWorld and agencies",trt,8/15/2016,idlib,1
1919191753,Gas attack hits rebel-held areas of Aleppo report,11 Aug 2016 According to the Al-Quds hospital four people died while over 50 were injured in the attack. A man breathes through an oxygen mask at Al-Quds hospital. A hospital and a civil defence group said a gas what they believed to be chlorine was dropped alongside barrel bombs on a neighbourhood of Aleppo. (TRT World and Agencies) At least four people died and many suffered breathing difficulties when gas believed to be chlorine was dropped alongside barrel bombs on a neighbourhood of the Syrian city of Aleppo on Wednesday a hospital and a civil defence group said. Hamza Khatib the manager of Al-Quds hospital in Aleppo told a Reuters photographer the hospital had recorded four deaths from gas poisoning and 55 injuries. Seven people were still receiving hospital treatment. Khatib said he was preserving pieces of patients clothing and fragments from the barrel bombs as evidence for analysis. Syria Civil Defence a Syrian rescue service operating in rebel-held territory said it had recorded three deaths and 22 injuries after a barrel containing a gas suspected of being chlorine fell on the Zubdiya neighbourhood of rebel-held Aleppo. Civilians brought to the Al-Quds hospital after the suspected gas attack. (Reuters) The group which describes itself as a neutral band of search and rescue volunteers said it could not independently verify the nature of the gas. The Syrian Observatory for Human Rights a war monitor said helicopters dropped explosive barrels on the neighbourhoods of Seif al Dawla and Zubdiya leading to the death of a woman and her child from suffocation. The northern city of Aleppo Syrias most populous before the war is split into rebel- and regime-held districts. Capturing the whole city would be a major prize for Syrias Bashar al-Assad in the countrys five-year-old conflict. A fierce battle for control of the city broke out on Friday when rebels staged a major assault to break through a month-long regime siege of the citys rebel-held east where about 300000 people are thought to be living. Fighters managed to pierce the ring of regime-controlled territory but a safe corridor for civilians and aid has not yet been established. There have been unconfirmed reports among activists and residents of chlorine gas falling on rebel-held east Aleppo since the rebel offensive. The Aleppo Media Centre an online opposition news portal for the city posted a video that it said was of victims of the gas attack a child and adults wearing breathing apparatus. Two men interviewed said barrel bombs were dropped and there was a strong smell of gas. People then began to suffer breathing and eye problems. A boy breathes through an oxygen mask at Al-Quds hospital after the suspected gas attack. (Reuters) Western powers say the Syrian regime has been responsible for chlorine and other chemical attacks. The government has accused rebels of using poison gas. UN investigators established that sarin gas was used in Eastern Ghouta in 2013. The United States accused Damascus of that attack which it estimates killed 1429 people including at least 426 children. Damascus denied responsibility and blamed rebels. Later that year the United Nations and the Syrian regime agreed to destroy the states declared stockpile of chemical weapons a process completed in January 2016. The Organisation for the Prohibition of Chemical Weapons confirmed in late 2015 that sulphur mustard commonly known as mustard gas had been used for the first time in the conflict without saying which party in the many-sided conflict it thought had used it. Source Reuters,trt,8/11/2016,aleppo,1
1919191754,Syrian regime forces drops vacuum bomb on Idlib,"9 Aug 2016 5 people were killed and 12 others wounded in the attack in the opposition-held district of Sevre. Men and civil defence members look for survivors after an airstrike on a hospital in the town of Meles western Idlib city in rebel-held Idlib province Syria August 6 2016. (Reuters) Syrian opposition-held district of Sevre in the northwestern province of Idlib was hit by a vacuum bomb attack aerially dropped by Syrian regime on Monday leaving five people dead and 12 injured. The wounded including civil defence staff have been taken to local hospitals. A security source says civil defence personnel were trying to retrieve victims that are trapped in a building which was demolished after the attack. Last Monday regime forces attacked Saraqeb another opposition-held city in Idlib province with barrel bombs laced with chlorine gas. 33 people mostly women and children suffered from breathing difficulties and vomiting due to chlorine exposure. Syria - Chlorine Gas Attack in Saraqeb. About 30 people affected. Retaliation to downing of Russia helicopter? pic.twitter.comn8xFHIrtf5 DOAM (doamuslims) August 2 2016 Meanwhile regime forces intensified airstrikes on Syrian oppositions strategic stronghold Aleppo since rebel fighters broke the siege on eastern parts of the city on Saturday. 300000 under siege Fresh fighting threatens civilians in eastern Aleppo. More info httpst.coKzleH5JFML R2P pic.twitter.com5CbTHfRGTp GCR2P (GCR2P) August 9 2016 The United Nations on Tuesday called for an urgent ceasefire in the divided city of Aleppo where it said 2 million people lacked access to clean running water with children at risk of disease. We are very concerned about deteriorating situation and restricted access in Aleppo Syria httpst.copctCY4Locs pic.twitter.comw5tQH8xa9d UN Refugee Agency (Refugees) August 9 2016 ""The UN is extremely concerned that the consequences will be dire for millions of civilians if the electricity and water networks are not immediately repaired"" a statement from Yacoub El Hillo UN Resident and Humanitarian Coordinator for Syria and Kevin Kennedy UN regional humanitarian coordinator for the Syria crisis said. 2m people in Aleppo left with no access to running water as fighting intensifies httpst.coxiueLu6qHq Syria pic.twitter.comU0hIN7a1BO UNICEF (UNICEF) August 9 2016 Syria has been locked in a vicious civil war since early 2011 when the regime of Bashar al-Assad cracked down on pro-democracy protests which erupted as part of the Arab Spring uprisings with unexpected ferocity. Since then more than a quarter of a million victims have been killed and more than 10 million displaced across the war-battered country according to the UN. The Syrian Center for Policy Research however puts the death toll from the six-year conflict at more than 470000 people. Source TRTWorld and agencies",trt,8/9/2016,idlib,0
1919191759,Chemical attack in Idlib draws international condemnation,"4 Apr 2017 An alleged chemical attack that killed at least 58 and injured dozens in the rebel-held town of Khan Shaykhun in Idlib province has triggered global criticism. Syrian children receive treatment following a suspected toxic gas attack in Khan Shaykhun a rebel-held town in the northwestern Syrian Idlib province on April 4 2017. (TRT World and Agencies) International leaders have condemned the alleged chemical attacks which killed at least 58 people including 11 children in Syrias Idlib province on Tuesday. Syrian regime jets pounded the town of Khan Shaykhun. Medics attending the victims said they bore the signs of a gas attack. The war monitor Syrian Observatory for Human Rights (SOHR) said those killed had died from suffocation and the effects of a toxic gas. The weapons used caused many people to choke or faint and some had foam coming out of their mouths SOHR said citing medical sources who described the air strikes as a ""toxic gas attack."" Fifteen victims mostly women and children were brought to Turkey for treatment. International condemnation Turkeys Foreign Minister Mevlut Cavusoglu said Turkey condemns the suspected chemical attack describing it as a crime against humanity. He said the attack could derail the process of Syrian peace talks being held in Astana Kazakhstan. EUs diplomatic chief Federica Mogherini said the regime of Bashar al Assad bears ""primary responsibility"" for the attack. ""Today the news is awful"" Mogherini said in an interview with media organisations in Brussels on the sidelines of a EU-UN conference that was meant to focus on the post-conflict situation in Syria. French President Francois Hollande accused Assad regime of responsibility for a ""massacre"". ""Once again the Syrian regime will deny the evidence of its responsibility for this massacre"" Hollande said in a statement. The White House also blamed the attack on the regime saying the incident was ""reprehensible and cannot be ignored by the civilised world."" ""These heinous actions by the Bashar al-Assad regime are a consequence of the last administrations weakness and irresolution"" White House spokesman Sean Spicer told a briefing. British Foreign Secretary Boris Johnson also condemned the attack saying those responsible should be ""held to account."" Drawing criticism from around the world Idlib was also trending globally on social media site Twitter. Russia denies involvement Turkish President Recep Tayyip Erdogan and Russian President Vladimir Putin discussed Tuesdays attack Turkish presidential sources said. ""President Erdogan touched on the use of chemical weapons against civilians in Idlib. President Erdogan said such inhumane attacks are unacceptable"" a statement from top residential sources said. However Russia has categorically denied any involvement. ""Planes of the Russian air force have not carried out any strikes near Khan Shaykhun of Idlib province"" said a statement by the Russias defence ministry. The two leaders also have emphasised the importance of the maintenance of an ongoing ceasefire in Syria. TRT Worlds Shamim Chowdhury has the latest from Gaziantep near the Turkish-Syria border. ""Toxic gas attack"" kills at least 58 in Idlib - YouTube Opposition demands UN investigation Syrias opposition National Coalition demanded a UN investigation into the attack. ""The National Coalition demands the [UN] Security Council convene an emergency session ... open an immediate investigation and take the necessary measures to ensure the officials perpetrators and supporters are held accountable"" the body said in a statement. The opposition said on Tuesday that the attack ""calls into question"" the peace process. ""If the United Nations cannot deter the regime from carrying out such crimes how can it achieve a process that leads to political transition in Syria?"" said Mohamad Sabra the head negotiator for the main opposition High Negotiations Committee (HNC) that participated in recent peace talks in Geneva. The regime military source denied that its forces used any such weapons saying the army ""does not and has not"" used chemical weapons ""not in the past and not in the future."" Meanwhile a rocket has slammed into a hospital in northwestern Syria on Tuesday as doctors treated victims of the suspected chemical attack destroying part of the building. The projectile hit the building in Khan Shaykhun bringing down rubble on top of medics. TRT World spoke to Idlib-based Syrian activist Ahmad Ibrahim. Suspected gas attack on rebel-held Idlib kills at least 58 - YouTube Source TRTWorld and agencies",trt,4/4/2017,idlib,0
1919191761,Regime air strikes kill 22 in Syrias rebel-held region,"3 Apr 2017 Syrian civil defence volunteers and relatives try to identify bodies of the victims. (TRT World and Agencies) Air strikes by Syrian regime on a rebel-held region near Damascus killed at least 22 civilians on Monday the Syrian Observatory for Human Rights said. The highest toll was in Douma the largest town in the Eastern Ghouta region where raids killed 16 civilians including at least one child and wounded 22 it said. A witness at the town hospital said he saw many wounded people their faces bloodied. All the facilitys beds were occupied by men women and children. Five more civilians were killed in the town of Sabqa and one in the town of Harasta both also in Eastern Ghouta the Observatory said. Devastating regime siege The Eastern Ghouta region is adjacent to the capitals eastern neighbourhood of Jobar which is divided between regime and rebel control. Last month the armed opposition launched a surprise assault against regime forces from Jobar but was repelled after a week of fighting. Eastern Ghouta has been under a devastating regime siege since 2012 and is targeted regularly by air strikes and artillery. It is the last remaining opposition stronghold near Damascus where a string of local ""reconciliation deals"" have seen villages and towns brought back under the control of regime leader Bashar Al Assad. The regime is fighting to push rebels out of five neighbourhoods in Damascus. The rebels control almost all of Qabun and Tishreen in the northeast as well as half of Jobar in the east. They are also present in Barzeh in the north and Tadamun in the south but the neighbourhoods are covered by a truce with the regime. Source TRTWorld and agencies",trt,4/3/2017,damascus,1
1919191763,Air strikes kill at least 18 in northwestern Syria,"9 Apr 2017 A hospital in Khan Shaykhun a rebel-held town in the northwestern Syrian Idlib province after the toxic gas attack. (TRT World and Agencies) Air strikes have struck Syrias town of Urum al-Joz in rebel-controlled Idlib province on Saturday according to the Syrian Observatory for Human Rights and the Civil Defence rescue service. The attack believed to have been carried out by Russian aircraft killed at least 18 people including five children said the Observatory. The death toll is expected to rise it added. The Civil Defence service said that the two air raids on the town on Saturday afternoon have killed 19 and wounded 22. Pressure mounts on Assad Turkey remains committed to a ceasefire in Syria but Russia must stop insisting that Bashar al Assad should remain in office Turkish Foreign Minister Mevlut Cavusoglu said on Sunday. Cavusoglu also said he told his Russian counterpart that Moscow did not take the necessary steps in the face of breaches in the Syrian ceasefire. Meanwhile Iraqs influential Shia cleric Moqtada al Sadr also called on the regimes leader to step down and spare his country further bloodshed. Sadr who commands a large following among the urban poor of Baghdad and the southern cities is the first Iraqi Shia political leader to urge Assad to step down. Defeating Daesh The top priority for the United States in Syria is to defeat Daesh Secretary of State Rex Tillerson said at a TV interview on Sunday. ""Once Daesh threat has been reduced or eliminated I think we can turn our attention directly to stabilising the situation in Syria"" he said. British Foreign Secretary Boris Johnson cancelled a visit to Moscow scheduled for April 10 after the poison gas attack in Syria. The decision by Johnson to cancel the visit to Moscow later this month shows a lack of understanding of events in Syria Russias Foreign Ministry said on Sunday. The Syrian regime and its Russian and Iranian backers have vowed to keep up the fight against ""terrorists"" despite threats of further US strikes against the regime following the chemical attack. The US launched a cruise missile attack on a Syrian air base in response to the attack on Friday. Scores of people died and many were injured on Tuesday after the regime air strike dropped chemical bombs onto the town of Khan Shaykhun. But the regime has denied any responsibility saying its air strikes hit a rebel depot containing chemical materials. Source TRTWorld and agencies",trt,4/9/2017,idlib,0
1919191766,Multiple Daesh suicide bombers attack refugee camp in Syria,"2 May 2017 At least 24 people were killed on Tuesday in a Daesh attack near a refugee camp on the Syrian side of the border with Iraq a Britain-based war monitor said. The Syrian Observatory for Human Rights said militants sneaked into the village of Rajm Sleibi which houses the camp for the displaced people fleeing Daesh-held areas in Syria and Iraq. The village lies in Hasakeh province a frontline that separates the area from Daesh-held places further south. ""At least five suicide attackers blew themselves up outside and inside a camp for Iraqi refugees and displaced Syrians in Hasakeh province"" Observatory chief Rami Abdel Rahman said. The dead included displaced children. Heavy clashes then erupted between the Daesh fighters and members of the US-backed Syrian Democratic Forces (SDF) an alliance of Kurdish and Arab fighters some of whose combatants were among the dead Abdel Rahman said. The SDF is dominated by the YPG which is the armed wing of the PYD a Syrian affiliate of the PKK listed as a terrorist organisation by Turkey the US and EU. Redur Khalil one of the spokespersons within SDF said the attack came a few hours after Daesh suicide bombers dressed in civilian clothes entered the town of Shaddadeh and engaged SDF forces triggering clashes. Daesh is under attack by an array of forces in Syria and Iraq. In Syria the SDF is now fighting to recapture the town of Tabqa from the group. Tabqa is an important stronghold for the militants located about 40 kilometres (25 miles) southeast of Daeshs de facto capital the city of Raqqa. In Iraq the extremist group is fighting for survival against Iraqi forces and their allies in the last neighbourhoods it still holds in the western part of Mosul Iraqs second largest city. Chemical attacks Human Rights Watch on Monday accused Syrian government forces of likely dropping bombs containing nerve agents at least three times elsewhere in the country before an April 4 attack that killed dozens of people and sparked a retaliatory US strike. Bashar al Assads forces are also stepping up chlorine gas attacks and have begun using surface-fired rockets filled with chlorine in fighting near Damascus the US-based rights group said in a new report. ""The governments use of nerve agents is a deadly escalation and part of a clear pattern"" said Kenneth Roth Human Rights Watchs executive director. ""In the last six months the government has used warplanes helicopters and ground forces to deliver chlorine and sarin in Damascus Hama Idlib and Aleppo."" The Organisation for the Prohibition of Chemical weapons a global watchdog has said sarin or a similar banned toxin was used in the April 4 strike. Human Rights Watch said that before the April 4 attack on Khan Shaykhun government warplanes also appeared to have dropped nerve agents on eastern Hama on December 11 and 12 2016 and northern Hama near Khan Shaykhun on March 30 2017. Three suspected attacks in Hama Human Rights Watch said 64 people died from exposure to nerve agents after warplanes attacked territory controlled by Daesh in eastern Hama on December 11 and December 12. Activists and local residents provided names of the victims while Human Rights Watch interviewed four witnesses and two medical personnel about the alleged attacks. A third suspected nerve agent attack in northern Hama on March 30 caused no deaths but injured dozens of civilians and combatants according to residents and medical personnel the report said. The alleged attacks were systematic and in some cases directed against civilians which would meet the legal criteria to be characterised as crimes against humanity the rights group said. Syrian regime denies accusations The Syrian regime has repeatedly denied using chemical weapons. The Syrian UN mission was not immediately available to comment on the allegations by Human Rights Watch which cited interviews with witnesses and medical personnel. Last month Assad told AFP in an interview that the suspected sarin attack in Khan Shaykhun was ""100 percent"" fabricated serving as a pretext for US missile strikes on a Syrian airfield. Source TRTWorld and agencies",trt,5/2/2017,hasakeh,1
1919191767,Air strikes in Syria kill eight White Helmets activists,"30 Apr 2017 White Helmets operates in the opposition-held parts of Syria where air strikes have intensified recently. (TRT World and Agencies) At least eight Syrian civil defence workers were killed when an air strike hit their office in the town of Kafr Zeita in the northern Hama province the rescue service said on Saturday. Known as the White Helmets the rescue service operates in the opposition-held parts of Syria. Work continues today recovering the bodies of the fallen volunteers in Kafr Zeita. 8 killed in yesterdays tragedy. The White Helmets (SyriaCivilDef) April 30 2017 ""Rescue workers are buried under the debris of their centre. Those who have been helping the wounded are now now killed"" said Hadi Abdullah a Syrian activist. While we were coming here to document this bombing a Russian jet targeted us with cluster bombs. One of the civilians was wounded no one was there to rescue him so we had to do it ourselves Hadi Abdullah activist Deliberate targeting of medical and civil defence by Russia. Not only devoid of humanity but setting new norm. Where will it end? The White Helmets (SyriaCivilDef) April 29 2017 The air strike was one of the worst against the White Helmets. With Bashar al Assads regime trying to push the opposition rebels out of Hama the bombings have intensified. TRT Worlds Nafisa Latic has more details. The War in Syria Air strikes kill eight White Helmets workers - YouTube Source TRT World",trt,4/30/2017,hama,1
1919191768,Air strikes hit hospital and kill 26 people in Idlib,"27 Apr 2017 A view shows the damage at a hospital after an air strike in Deir al-Sharqi village in Idlib province Syria April 27 2017. (TRT World and Agencies) Syrian regime or Russian air strikes in and around a town in opposition-held Idlib province on Tuesday killed 26 people and severely damaged a hospital a monitoring group said. The attacks came as Syrian regime forces and Russian jets intensified their bombardment of Idlib the British-based Syrian Observatory for Human Rights reported. A spokesman at the hospital in Kafr Takharim in Idlib said an air strike hit its courtyard killing 14 people including patients. Separate air strikes southwest of Kafr Takharim killed at least 12 people including civilians and rebel fighters the Observatory said. The United Nations condemned the air strikes and called for an end to such attacks on hospitals. ""It is completely unacceptable that facilities and people who are trying to save lives are being bombed"" said Kevin Kennedy Regional Humanitarian Coordinator for the Syria Crisis. ""It must stop"" he added. The Observatory said there were no deaths from the hospital strike but that the bombardment had put it out of action. Idlib is an opposition stronghold one of the few large areas still under rebel control in the west of the country. Rebels and their families who have chosen to leave areas under regime siege around Damascus in evacuation deals have headed for Idlib. Source TRTWorld and agencies",trt,4/27/2017,idlib,1
